Age,Min,Mean,Max,Mean-min,Max - mean
222.85,0.707724,0.707739,0.707754,0.000015,0.000015
222.9,0.707723,0.707739,0.707754,0.000015,0.000015
222.95,0.707723,0.707738,0.707753,0.000015,0.000015
223,0.707722,0.707737,0.707752,0.000015,0.000015
223.05,0.707721,0.707736,0.707751,0.000015,0.000015
223.1,0.707721,0.707736,0.707751,0.000015,0.000015
223.15,0.70772,0.707735,0.70775,0.000015,0.000015
223.2,0.707719,0.707734,0.707749,0.000015,0.000015
223.25,0.707718,0.707734,0.707749,0.000015,0.000015
223.3,0.707718,0.707733,0.707748,0.000015,0.000015
223.35,0.707717,0.707732,0.707747,0.000015,0.000015
223.4,0.707716,0.707732,0.707747,0.000015,0.000015
223.45,0.707715,0.707731,0.707746,0.000015,0.000015
223.5,0.707715,0.70773,0.707746,0.000015,0.000015
223.55,0.707714,0.70773,0.707745,0.000016,0.000015
223.6,0.707713,0.707729,0.707744,0.000016,0.000015
223.65,0.707713,0.707728,0.707744,0.000015,0.000016
223.7,0.707712,0.707728,0.707743,0.000016,0.000016
223.75,0.707711,0.707727,0.707743,0.000016,0.000016
223.8,0.707711,0.707726,0.707742,0.000016,0.000016
223.85,0.70771,0.707726,0.707741,0.000016,0.000016
223.9,0.707709,0.707725,0.707741,0.000016,0.000016
223.95,0.707708,0.707724,0.70774,0.000016,0.000016
224,0.707708,0.707724,0.70774,0.000016,0.000016
224.05,0.707707,0.707723,0.707739,0.000016,0.000016
224.1,0.707706,0.707722,0.707738,0.000016,0.000016
224.15,0.707706,0.707722,0.707738,0.000016,0.000016
224.2,0.707705,0.707721,0.707737,0.000016,0.000016
224.25,0.707704,0.707721,0.707737,0.000016,0.000016
224.3,0.707704,0.70772,0.707736,0.000016,0.000016
224.35,0.707703,0.707719,0.707736,0.000016,0.000016
224.4,0.707703,0.707719,0.707735,0.000016,0.000016
224.45,0.707702,0.707718,0.707735,0.000016,0.000016
224.5,0.707702,0.707718,0.707734,0.000016,0.000016
224.55,0.707701,0.707717,0.707734,0.000016,0.000016
224.6,0.707701,0.707717,0.707733,0.000016,0.000016
224.65,0.7077,0.707716,0.707733,0.000016,0.000016
224.7,0.7077,0.707716,0.707732,0.000016,0.000016
224.75,0.707699,0.707716,0.707732,0.000017,0.000016
224.8,0.707698,0.707715,0.707732,0.000017,0.000017
224.85,0.707698,0.707715,0.707731,0.000017,0.000017
224.9,0.707697,0.707714,0.707731,0.000017,0.000017
224.95,0.707697,0.707714,0.70773,0.000017,0.000017
225,0.707696,0.707713,0.70773,0.000017,0.000017
225.05,0.707696,0.707713,0.707729,0.000017,0.000017
225.1,0.707695,0.707712,0.707729,0.000017,0.000017
225.15,0.707694,0.707711,0.707729,0.000017,0.000017
225.2,0.707694,0.707711,0.707728,0.000017,0.000017
225.25,0.707693,0.707711,0.707728,0.000017,0.000017
225.3,0.707693,0.70771,0.707727,0.000017,0.000017
225.35,0.707693,0.70771,0.707727,0.000017,0.000017
225.4,0.707692,0.707709,0.707726,0.000017,0.000017
225.45,0.707692,0.707709,0.707726,0.000017,0.000017
225.5,0.707691,0.707708,0.707726,0.000017,0.000017
225.55,0.707691,0.707708,0.707725,0.000017,0.000017
225.6,0.707691,0.707708,0.707725,0.000017,0.000017
225.65,0.70769,0.707707,0.707724,0.000017,0.000017
225.7,0.70769,0.707707,0.707724,0.000017,0.000017
225.75,0.70769,0.707707,0.707724,0.000017,0.000017
225.8,0.70769,0.707707,0.707724,0.000017,0.000017
225.85,0.70769,0.707706,0.707723,0.000017,0.000017
225.9,0.707689,0.707706,0.707723,0.000017,0.000017
225.95,0.707689,0.707706,0.707723,0.000017,0.000017
226,0.707689,0.707706,0.707722,0.000017,0.000017
226.05,0.707689,0.707706,0.707722,0.000017,0.000017
226.1,0.707689,0.707705,0.707722,0.000017,0.000017
226.15,0.707688,0.707705,0.707722,0.000017,0.000017
226.2,0.707688,0.707705,0.707722,0.000017,0.000017
226.25,0.707688,0.707705,0.707721,0.000017,0.000017
226.3,0.707688,0.707705,0.707721,0.000017,0.000017
226.35,0.707688,0.707705,0.707721,0.000017,0.000017
226.4,0.707688,0.707704,0.707721,0.000017,0.000017
226.45,0.707688,0.707704,0.707721,0.000017,0.000017
226.5,0.707687,0.707704,0.707721,0.000017,0.000017
226.55,0.707687,0.707704,0.707721,0.000017,0.000017
226.6,0.707687,0.707704,0.707721,0.000017,0.000017
226.65,0.707687,0.707704,0.707721,0.000017,0.000017
226.7,0.707687,0.707704,0.70772,0.000017,0.000017
226.75,0.707687,0.707704,0.70772,0.000017,0.000017
226.8,0.707687,0.707703,0.70772,0.000017,0.000017
226.85,0.707686,0.707703,0.70772,0.000017,0.000017
226.9,0.707686,0.707703,0.70772,0.000017,0.000017
226.95,0.707686,0.707703,0.70772,0.000017,0.000017
227,0.707686,0.707703,0.70772,0.000017,0.000017
227.05,0.707686,0.707703,0.70772,0.000017,0.000017
227.1,0.707685,0.707703,0.70772,0.000017,0.000017
227.15,0.707685,0.707703,0.70772,0.000018,0.000017
227.2,0.707685,0.707702,0.70772,0.000018,0.000018
227.25,0.707685,0.707702,0.70772,0.000018,0.000018
227.3,0.707684,0.707702,0.70772,0.000018,0.000018
227.35,0.707684,0.707702,0.70772,0.000018,0.000018
227.4,0.707684,0.707702,0.70772,0.000018,0.000018
227.45,0.707684,0.707702,0.70772,0.000018,0.000018
227.5,0.707683,0.707701,0.70772,0.000018,0.000018
227.55,0.707683,0.707701,0.70772,0.000018,0.000018
227.6,0.707683,0.707701,0.707719,0.000018,0.000018
227.65,0.707682,0.707701,0.707719,0.000018,0.000018
227.7,0.707682,0.707701,0.707719,0.000019,0.000019
227.75,0.707682,0.7077,0.707719,0.000019,0.000019
227.8,0.707681,0.7077,0.707719,0.000019,0.000019
227.85,0.707681,0.7077,0.707719,0.000019,0.000019
227.9,0.707681,0.7077,0.707718,0.000019,0.000019
227.95,0.70768,0.707699,0.707718,0.000019,0.000019
228,0.70768,0.707699,0.707718,0.000019,0.000019
228.05,0.70768,0.707698,0.707717,0.000019,0.000019
228.1,0.707679,0.707698,0.707717,0.000019,0.000019
228.15,0.707679,0.707698,0.707717,0.000019,0.000019
228.2,0.707678,0.707697,0.707716,0.000019,0.000019
228.25,0.707678,0.707697,0.707716,0.000019,0.000019
228.3,0.707678,0.707696,0.707715,0.000019,0.000019
228.35,0.707677,0.707696,0.707715,0.000019,0.000019
228.4,0.707677,0.707695,0.707714,0.000019,0.000019
228.45,0.707676,0.707695,0.707714,0.000019,0.000019
228.5,0.707676,0.707694,0.707713,0.000019,0.000019
228.55,0.707675,0.707694,0.707712,0.000018,0.000018
228.6,0.707675,0.707693,0.707711,0.000018,0.000018
228.65,0.707674,0.707693,0.707711,0.000018,0.000018
228.7,0.707674,0.707692,0.70771,0.000018,0.000018
228.75,0.707673,0.707691,0.707709,0.000018,0.000018
228.8,0.707673,0.707691,0.707708,0.000018,0.000018
228.85,0.707672,0.70769,0.707707,0.000017,0.000017
228.9,0.707672,0.707689,0.707706,0.000017,0.000017
228.95,0.707671,0.707688,0.707705,0.000017,0.000017
229,0.707671,0.707688,0.707705,0.000017,0.000017
229.05,0.70767,0.707687,0.707704,0.000017,0.000017
229.1,0.70767,0.707686,0.707703,0.000016,0.000016
229.15,0.707669,0.707685,0.707702,0.000016,0.000016
229.2,0.707668,0.707685,0.707701,0.000016,0.000016
229.25,0.707668,0.707684,0.7077,0.000016,0.000016
229.3,0.707667,0.707683,0.707699,0.000016,0.000016
229.35,0.707666,0.707682,0.707698,0.000016,0.000016
229.4,0.707666,0.707682,0.707697,0.000016,0.000016
229.45,0.707665,0.707681,0.707696,0.000016,0.000016
229.5,0.707664,0.70768,0.707696,0.000016,0.000016
229.55,0.707664,0.707679,0.707695,0.000016,0.000016
229.6,0.707663,0.707678,0.707694,0.000016,0.000015
229.65,0.707662,0.707678,0.707693,0.000016,0.000015
229.7,0.707661,0.707677,0.707692,0.000016,0.000015
229.75,0.707661,0.707676,0.707692,0.000016,0.000015
229.8,0.70766,0.707675,0.707691,0.000015,0.000015
229.85,0.707659,0.707675,0.70769,0.000015,0.000015
229.9,0.707659,0.707674,0.707689,0.000015,0.000016
229.95,0.707658,0.707673,0.707689,0.000015,0.000015
230,0.707657,0.707673,0.707688,0.000015,0.000015
230.05,0.707656,0.707672,0.707687,0.000015,0.000015
230.1,0.707656,0.707671,0.707686,0.000015,0.000015
230.15,0.707655,0.70767,0.707686,0.000015,0.000015
230.2,0.707654,0.70767,0.707685,0.000015,0.000015
230.25,0.707654,0.707669,0.707684,0.000015,0.000015
230.3,0.707653,0.707668,0.707684,0.000015,0.000015
230.35,0.707652,0.707668,0.707683,0.000015,0.000015
230.4,0.707652,0.707667,0.707682,0.000015,0.000015
230.45,0.707651,0.707666,0.707682,0.000015,0.000015
230.5,0.70765,0.707666,0.707681,0.000015,0.000015
230.55,0.707649,0.707665,0.70768,0.000015,0.000015
230.6,0.707649,0.707664,0.70768,0.000015,0.000015
230.65,0.707648,0.707663,0.707679,0.000016,0.000015
230.7,0.707647,0.707663,0.707678,0.000016,0.000015
230.75,0.707646,0.707662,0.707678,0.000015,0.000016
230.8,0.707646,0.707661,0.707677,0.000016,0.000016
230.85,0.707645,0.707661,0.707676,0.000016,0.000016
230.9,0.707644,0.70766,0.707675,0.000016,0.000016
230.95,0.707643,0.707659,0.707675,0.000016,0.000016
231,0.707642,0.707658,0.707674,0.000016,0.000016
231.05,0.707642,0.707657,0.707673,0.000016,0.000016
231.1,0.707641,0.707657,0.707673,0.000016,0.000016
231.15,0.70764,0.707656,0.707672,0.000016,0.000016
231.2,0.707639,0.707655,0.707671,0.000016,0.000016
231.25,0.707638,0.707654,0.707671,0.000016,0.000016
231.3,0.707637,0.707654,0.70767,0.000016,0.000016
231.35,0.707636,0.707653,0.707669,0.000017,0.000017
231.4,0.707635,0.707652,0.707669,0.000017,0.000017
231.45,0.707634,0.707651,0.707668,0.000017,0.000017
231.5,0.707633,0.70765,0.707667,0.000017,0.000017
231.55,0.707632,0.70765,0.707667,0.000017,0.000017
231.6,0.707632,0.707649,0.707666,0.000017,0.000017
231.65,0.707631,0.707648,0.707665,0.000017,0.000017
231.7,0.70763,0.707647,0.707665,0.000017,0.000017
231.75,0.707629,0.707646,0.707664,0.000017,0.000017
231.8,0.707628,0.707646,0.707663,0.000017,0.000017
231.85,0.707628,0.707645,0.707662,0.000017,0.000017
231.9,0.707627,0.707644,0.707661,0.000017,0.000017
231.95,0.707626,0.707643,0.70766,0.000017,0.000017
232,0.707625,0.707642,0.707659,0.000017,0.000017
232.05,0.707625,0.707642,0.707658,0.000017,0.000017
232.1,0.707624,0.707641,0.707658,0.000017,0.000017
232.15,0.707623,0.70764,0.707657,0.000017,0.000017
232.2,0.707623,0.707639,0.707656,0.000016,0.000016
232.25,0.707622,0.707638,0.707655,0.000016,0.000016
232.3,0.707621,0.707637,0.707654,0.000016,0.000016
232.35,0.707621,0.707637,0.707653,0.000016,0.000016
232.4,0.70762,0.707636,0.707652,0.000016,0.000016
232.45,0.707619,0.707635,0.707651,0.000016,0.000016
232.5,0.707618,0.707634,0.70765,0.000016,0.000016
232.55,0.707618,0.707633,0.707649,0.000015,0.000016
232.6,0.707617,0.707632,0.707648,0.000015,0.000015
232.65,0.707616,0.707631,0.707647,0.000015,0.000015
232.7,0.707615,0.707631,0.707646,0.000015,0.000015
232.75,0.707614,0.70763,0.707645,0.000015,0.000015
232.8,0.707614,0.707629,0.707644,0.000015,0.000015
232.85,0.707613,0.707628,0.707643,0.000015,0.000015
232.9,0.707612,0.707627,0.707642,0.000015,0.000015
232.95,0.707611,0.707626,0.707641,0.000015,0.000015
233,0.70761,0.707625,0.707641,0.000015,0.000015
233.05,0.707609,0.707625,0.70764,0.000015,0.000015
233.1,0.707608,0.707624,0.707639,0.000015,0.000015
233.15,0.707607,0.707623,0.707638,0.000015,0.000015
233.2,0.707607,0.707622,0.707638,0.000015,0.000016
233.25,0.707606,0.707621,0.707637,0.000016,0.000016
233.3,0.707605,0.70762,0.707636,0.000016,0.000016
233.35,0.707604,0.70762,0.707635,0.000016,0.000016
233.4,0.707603,0.707619,0.707635,0.000016,0.000016
233.45,0.707602,0.707618,0.707634,0.000016,0.000016
233.5,0.707601,0.707617,0.707633,0.000016,0.000016
233.55,0.7076,0.707616,0.707633,0.000016,0.000016
233.6,0.707599,0.707616,0.707632,0.000016,0.000016
233.65,0.707598,0.707615,0.707632,0.000017,0.000017
233.7,0.707598,0.707614,0.707631,0.000017,0.000017
233.75,0.707597,0.707614,0.70763,0.000017,0.000017
233.8,0.707596,0.707613,0.70763,0.000017,0.000017
233.85,0.707595,0.707612,0.707629,0.000017,0.000017
233.9,0.707595,0.707611,0.707628,0.000017,0.000017
233.95,0.707594,0.707611,0.707627,0.000017,0.000017
234,0.707593,0.70761,0.707627,0.000017,0.000017
234.05,0.707593,0.707609,0.707626,0.000017,0.000016
234.1,0.707592,0.707608,0.707625,0.000016,0.000016
234.15,0.707591,0.707607,0.707623,0.000016,0.000016
234.2,0.70759,0.707606,0.707622,0.000016,0.000016
234.25,0.707589,0.707605,0.707621,0.000016,0.000016
234.3,0.707588,0.707604,0.70762,0.000016,0.000016
234.35,0.707587,0.707603,0.707619,0.000016,0.000016
234.4,0.707587,0.707602,0.707618,0.000016,0.000016
234.45,0.707586,0.707602,0.707618,0.000016,0.000016
234.5,0.707586,0.707601,0.707617,0.000016,0.000016
234.55,0.707585,0.707601,0.707616,0.000016,0.000016
234.6,0.707584,0.7076,0.707615,0.000015,0.000016
234.65,0.707584,0.707599,0.707615,0.000015,0.000015
234.7,0.707583,0.707598,0.707614,0.000015,0.000015
234.75,0.707582,0.707598,0.707613,0.000015,0.000015
234.8,0.707582,0.707597,0.707612,0.000015,0.000015
234.85,0.707581,0.707596,0.707611,0.000015,0.000015
234.9,0.70758,0.707595,0.70761,0.000015,0.000015
234.95,0.707579,0.707594,0.707609,0.000015,0.000015
235,0.707579,0.707594,0.707608,0.000015,0.000015
235.05,0.707578,0.707593,0.707608,0.000015,0.000015
235.1,0.707578,0.707592,0.707607,0.000015,0.000015
235.15,0.707577,0.707592,0.707607,0.000015,0.000015
235.2,0.707577,0.707592,0.707607,0.000015,0.000015
235.25,0.707577,0.707592,0.707606,0.000015,0.000015
235.3,0.707577,0.707591,0.707606,0.000015,0.000015
235.35,0.707577,0.707591,0.707606,0.000015,0.000015
235.4,0.707577,0.707591,0.707606,0.000014,0.000015
235.45,0.707577,0.707591,0.707605,0.000014,0.000014
235.5,0.707577,0.707591,0.707605,0.000014,0.000014
235.55,0.707577,0.707591,0.707605,0.000014,0.000014
235.6,0.707577,0.707591,0.707605,0.000014,0.000014
235.65,0.707577,0.707591,0.707605,0.000014,0.000014
235.7,0.707577,0.707591,0.707605,0.000014,0.000014
235.75,0.707577,0.707591,0.707605,0.000014,0.000014
235.8,0.707577,0.707592,0.707606,0.000014,0.000014
235.85,0.707578,0.707592,0.707606,0.000014,0.000014
235.9,0.707578,0.707592,0.707606,0.000014,0.000014
235.95,0.707578,0.707592,0.707607,0.000014,0.000014
236,0.707578,0.707593,0.707607,0.000014,0.000015
236.05,0.707578,0.707593,0.707608,0.000015,0.000015
236.1,0.707579,0.707593,0.707608,0.000015,0.000015
236.15,0.707579,0.707594,0.707609,0.000015,0.000015
236.2,0.707579,0.707594,0.707609,0.000015,0.000015
236.25,0.707579,0.707595,0.70761,0.000015,0.000015
236.3,0.70758,0.707595,0.70761,0.000015,0.000015
236.35,0.70758,0.707595,0.707611,0.000016,0.000016
236.4,0.70758,0.707596,0.707612,0.000016,0.000016
236.45,0.707581,0.707596,0.707612,0.000016,0.000016
236.5,0.707581,0.707597,0.707613,0.000016,0.000016
236.55,0.707582,0.707598,0.707614,0.000016,0.000016
236.6,0.707582,0.707598,0.707614,0.000016,0.000016
236.65,0.707583,0.707599,0.707615,0.000016,0.000016
236.7,0.707584,0.7076,0.707616,0.000016,0.000016
236.75,0.707585,0.707601,0.707617,0.000016,0.000016
236.8,0.707586,0.707602,0.707618,0.000016,0.000016
236.85,0.707587,0.707603,0.707619,0.000016,0.000016
236.9,0.707588,0.707604,0.70762,0.000016,0.000016
236.95,0.707589,0.707605,0.707621,0.000016,0.000016
237,0.70759,0.707606,0.707622,0.000016,0.000016
237.05,0.70759,0.707606,0.707623,0.000016,0.000016
237.1,0.707591,0.707607,0.707623,0.000016,0.000016
237.15,0.707592,0.707608,0.707624,0.000016,0.000016
237.2,0.707593,0.707609,0.707625,0.000016,0.000016
237.25,0.707594,0.70761,0.707626,0.000016,0.000016
237.3,0.707595,0.707611,0.707627,0.000016,0.000016
237.35,0.707596,0.707612,0.707628,0.000016,0.000016
237.4,0.707597,0.707613,0.707629,0.000016,0.000016
237.45,0.707598,0.707614,0.707629,0.000016,0.000016
237.5,0.707599,0.707615,0.70763,0.000016,0.000016
237.55,0.7076,0.707616,0.707631,0.000016,0.000016
237.6,0.707601,0.707617,0.707632,0.000016,0.000016
237.65,0.707603,0.707618,0.707633,0.000015,0.000015
237.7,0.707604,0.707619,0.707634,0.000015,0.000015
237.75,0.707605,0.70762,0.707635,0.000015,0.000015
237.8,0.707606,0.707621,0.707637,0.000015,0.000015
237.85,0.707607,0.707622,0.707638,0.000015,0.000015
237.9,0.707609,0.707624,0.707639,0.000015,0.000015
237.95,0.70761,0.707625,0.70764,0.000015,0.000015
238,0.707611,0.707626,0.707641,0.000015,0.000015
238.05,0.707612,0.707627,0.707642,0.000015,0.000015
238.1,0.707614,0.707628,0.707643,0.000015,0.000015
238.15,0.707615,0.707629,0.707644,0.000015,0.000015
238.2,0.707616,0.707631,0.707645,0.000015,0.000015
238.25,0.707617,0.707632,0.707646,0.000015,0.000014
238.3,0.707619,0.707633,0.707647,0.000014,0.000014
238.35,0.70762,0.707634,0.707649,0.000014,0.000014
238.4,0.707621,0.707635,0.70765,0.000014,0.000014
238.45,0.707622,0.707637,0.707651,0.000014,0.000014
238.5,0.707624,0.707638,0.707652,0.000014,0.000014
238.55,0.707625,0.707639,0.707654,0.000014,0.000014
238.6,0.707626,0.707641,0.707655,0.000014,0.000014
238.65,0.707628,0.707642,0.707656,0.000014,0.000014
238.7,0.707629,0.707643,0.707658,0.000014,0.000014
238.75,0.70763,0.707645,0.707659,0.000015,0.000015
238.8,0.707631,0.707646,0.707661,0.000015,0.000015
238.85,0.707632,0.707647,0.707662,0.000015,0.000015
238.9,0.707634,0.707649,0.707663,0.000015,0.000015
238.95,0.707635,0.70765,0.707665,0.000015,0.000015
239,0.707636,0.707652,0.707667,0.000015,0.000015
239.05,0.707638,0.707653,0.707669,0.000016,0.000016
239.1,0.707639,0.707655,0.707671,0.000016,0.000016
239.15,0.707641,0.707657,0.707673,0.000016,0.000016
239.2,0.707642,0.707659,0.707675,0.000016,0.000016
239.25,0.707644,0.707661,0.707677,0.000017,0.000017
239.3,0.707646,0.707663,0.707679,0.000017,0.000017
239.35,0.707647,0.707665,0.707682,0.000017,0.000017
239.4,0.707649,0.707667,0.707684,0.000017,0.000017
239.45,0.707651,0.707669,0.707687,0.000018,0.000018
239.5,0.707653,0.707671,0.707689,0.000018,0.000018
239.55,0.707655,0.707673,0.707692,0.000018,0.000018
239.6,0.707657,0.707675,0.707694,0.000019,0.000019
239.65,0.707659,0.707678,0.707697,0.000019,0.000019
239.7,0.707661,0.70768,0.707699,0.000019,0.000019
239.75,0.707663,0.707682,0.707702,0.000019,0.00002
239.8,0.707665,0.707685,0.707705,0.00002,0.00002
239.85,0.707667,0.707687,0.707707,0.00002,0.00002
239.9,0.707669,0.707689,0.70771,0.00002,0.00002
239.95,0.707671,0.707692,0.707712,0.000021,0.000021
240,0.707673,0.707694,0.707715,0.000021,0.000021
240.05,0.707675,0.707696,0.707717,0.000021,0.000021
240.1,0.707677,0.707698,0.70772,0.000021,0.000022
240.15,0.707679,0.707701,0.707722,0.000022,0.000022
240.2,0.707681,0.707703,0.707725,0.000022,0.000022
240.25,0.707683,0.707705,0.707727,0.000022,0.000022
240.3,0.707685,0.707707,0.70773,0.000023,0.000023
240.35,0.707686,0.707709,0.707732,0.000023,0.000023
240.4,0.707688,0.707711,0.707734,0.000023,0.000023
240.45,0.70769,0.707713,0.707736,0.000023,0.000023
240.5,0.707692,0.707715,0.707739,0.000024,0.000024
240.55,0.707693,0.707717,0.707741,0.000024,0.000024
240.6,0.707695,0.707719,0.707743,0.000024,0.000024
240.65,0.707697,0.707721,0.707745,0.000024,0.000024
240.7,0.707699,0.707723,0.707748,0.000024,0.000024
240.75,0.707701,0.707725,0.70775,0.000024,0.000025
240.8,0.707703,0.707728,0.707752,0.000025,0.000025
240.85,0.707705,0.70773,0.707755,0.000025,0.000025
240.9,0.707707,0.707732,0.707757,0.000025,0.000025
240.95,0.707709,0.707734,0.707759,0.000025,0.000025
241,0.707712,0.707737,0.707762,0.000025,0.000025
241.05,0.707714,0.707739,0.707764,0.000025,0.000025
241.1,0.707716,0.707741,0.707767,0.000025,0.000025
241.15,0.707718,0.707744,0.707769,0.000026,0.000026
241.2,0.70772,0.707746,0.707772,0.000026,0.000026
241.25,0.707723,0.707749,0.707775,0.000026,0.000026
241.3,0.707725,0.707751,0.707777,0.000026,0.000026
241.35,0.707727,0.707754,0.70778,0.000026,0.000026
241.4,0.707729,0.707756,0.707783,0.000027,0.000027
241.45,0.707732,0.707759,0.707785,0.000027,0.000027
241.5,0.707734,0.707761,0.707788,0.000027,0.000027
241.55,0.707736,0.707763,0.707791,0.000027,0.000027
241.6,0.707738,0.707766,0.707794,0.000028,0.000028
241.65,0.707741,0.707768,0.707796,0.000028,0.000028
241.7,0.707743,0.707771,0.707799,0.000028,0.000028
241.75,0.707745,0.707773,0.707801,0.000028,0.000028
241.8,0.707748,0.707776,0.707804,0.000028,0.000028
241.85,0.70775,0.707778,0.707807,0.000028,0.000028
241.9,0.707753,0.707781,0.707809,0.000028,0.000028
241.95,0.707756,0.707784,0.707812,0.000028,0.000028
